,author,review_text,review_rating,datetime,review_link,text_tokens,text_token_filtered,review_stemmed
115,A. Kemal. F,objek wisata telaga diatas gunung dengan pemandangan indah asri serta udara yang sejuk dari pintu masuk anda akan menemui tet yang menjajakan aneka buah tangan baik itu baju keraji maupun maka ringan sayuran serta buah buahan anda bisa jalan kaki mengelilingi telaga yang dapat ditempuh sekitar menit kalau joging sekitar menit atau anda naik kuda sewa idr k atau sembari menikmati sensasi deburan ombak dengan naik speed boat sewa idr k untuk x putaran diseputar area telaga juga banyak pedagang yang jual maka seperti sate kelinci sate ayam bakso nasi pecel dan aneka snacks buat yang gemar fotografi sangat banyak yang bisa dijadikan objek bidikan kamera anda tiket masuk objek wisata ini idr k ps,5,02/12/2023 06:31:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1a2NhWGl3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICukcaXiwE%7CCgwI2Y-inwYQuKP2-wE%7C?hl=id,"['objek', 'wisata', 'telaga', 'diatas', 'gunung', 'dengan', 'pemandangan', 'indah', 'asri', 'serta', 'udara', 'yang', 'sejuk', 'dari', 'pintu', 'masuk', 'anda', 'akan', 'menemui', 'tet', 'yang', 'menjajakan', 'aneka', 'buah', 'tangan', 'baik', 'itu', 'baju', 'keraji', 'maupun', 'maka', 'ringan', 'sayuran', 'serta', 'buah', 'buahan', 'anda', 'bisa', 'jalan', 'kaki', 'mengelilingi', 'telaga', 'yang', 'dapat', 'ditempuh', 'sekitar', 'menit', 'kalau', 'joging', 'sekitar', 'menit', 'atau', 'anda', 'naik', 'kuda', 'sewa', 'idr', 'k', 'atau', 'sembari', 'menikmati', 'sensasi', 'deburan', 'ombak', 'dengan', 'naik', 'speed', 'boat', 'sewa', 'idr', 'k', 'untuk', 'x', 'putaran', 'diseputar', 'area', 'telaga', 'juga', 'banyak', 'pedagang', 'yang', 'jual', 'maka', 'seperti', 'sate', 'kelinci', 'sate', 'ayam', 'bakso', 'nasi', 'pecel', 'dan', 'aneka', 'snacks', 'buat', 'yang', 'gemar', 'fotografi', 'sangat', 'banyak', 'yang', 'bisa', 'dijadikan', 'objek', 'bidikan', 'kamera', 'anda', 'tiket', 'masuk', 'objek', 'wisata', 'ini', 'idr', 'k', 'ps']","['objek', 'wisata', 'telaga', 'diatas', 'gunung', 'pemandangan', 'indah', 'asri', 'udara', 'sejuk', 'pintu', 'masuk', 'menemui', 'tet', 'menjajakan', 'aneka', 'buah', 'tangan', 'baju', 'keraji', 'ringan', 'sayuran', 'buah', 'buahan', 'jalan', 'kaki', 'mengelilingi', 'telaga', 'ditempuh', 'menit', 'joging', 'menit', 'kuda', 'sewa', 'idr', 'k', 'sembari', 'menikmati', 'sensasi', 'deburan', 'ombak', 'speed', 'boat', 'sewa', 'idr', 'k', 'x', 'putaran', 'diseputar', 'area', 'telaga', 'pedagang', 'jual', 'sate', 'kelinci', 'sate', 'ayam', 'bakso', 'nasi', 'pecel', 'aneka', 'snacks', 'gemar', 'fotografi', 'dijadikan', 'objek', 'bidikan', 'kamera', 'tiket', 'masuk', 'objek', 'wisata', 'idr', 'k', 'ps']",objek wisata telaga atas gunung pandang indah asri udara sejuk pintu masuk temu tet jaja aneka buah tangan baju keraji ringan sayur buah buah jalan kaki keliling telaga tempuh menit joging menit kuda sewa idr k sembari nikmat sensasi debur ombak speed boat sewa idr k x putar putar area telaga dagang jual sate kelinci sate ayam bakso nasi pecel aneka snacks gemar fotografi jadi objek bidik kamera tiket masuk objek wisata idr k ps
116,Ganis Sindhu,,4,02/11/2023 22:05:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNocHUtbG93RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChpu-lowE%7CCgwImaKgnwYQ-JfcgQE%7C?hl=id,[],[],
117,Rivo Mz,bagus oleh oleh sayur disini juga murah sayang datang saat mendung,5,02/11/2023 08:35:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoLXRtNnpRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh-tm6zQE%7CCgwIx6adnwYQwI3xuAM%7C?hl=id,"['bagus', 'oleh', 'oleh', 'sayur', 'disini', 'juga', 'murah', 'sayang', 'datang', 'saat', 'mendung']","['bagus', 'sayur', 'murah', 'sayang', 'mendung']",bagus sayur murah sayang mendung
118,Tri Utami,,5,02/11/2023 08:17:24,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoLXRIVEZnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh-tHTFg%7CCgwIlJ6dnwYQ8JLKnAI%7C?hl=id,[],[],
119,Mr Ulum,view nya ok tp musholla kecil ga representatif ,4,02/11/2023 07:10:49,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoLXFybHdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh-qrlwQE%7CCgwI-f6cnwYQ-OrOsQI%7C?hl=id,"['view', 'nya', 'ok', 'tp', 'musholla', 'kecil', 'ga', 'representatif']","['view', 'nya', 'ok', 'tp', 'musholla', 'ga', 'representatif']",view nya ok tp musholla ga representatif
120,Gallery Ndeso,udara sejuk dan pemandangan yang exsotik,5,02/09/2023 08:30:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoMHRqZ0hREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh0tjgHQ%7CCgwIrt6SnwYQ2NO0mgM%7C?hl=id,"['udara', 'sejuk', 'dan', 'pemandangan', 'yang', 'exsotik']","['udara', 'sejuk', 'pemandangan', 'exsotik']",udara sejuk pandang exsotik
121,Rifki Sawu,,5,02/09/2023 07:01:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoa3ZQWUtBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChkvPYKA%7CCgwI2bSSnwYQgPj4mAI%7C?hl=id,[],[],
122,badar adela,,5,02/08/2023 09:15:40,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoZ3VUOEpnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChguT8Jg%7CCgsIvNCNnwYQ6O_7Aw%7C?hl=id,[],[],
123,Hakim naufal,,5,02/08/2023 03:44:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoX0xqRUxBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh_LjELA%7CCgwIurWMnwYQ6LKvqAM%7C?hl=id,[],[],
124,Alif Wasito,,5,02/07/2023 13:11:29,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoN05fRWZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh7N_Efw%7CCgsIgZyJnwYQ6P_6Rw%7C?hl=id,[],[],
125,Dhea Anggi,frist time kesinii huaaaa happy bangeeeet suasanya sejuk bangeeet adem ayeeem dingin sejukk aaaaaa best bgtt sih telaga sarangan inii,5,02/07/2023 09:03:37,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNock9lUHhRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChrOePxQE%7CCgwI6aeInwYQ0JLK2wM%7C?hl=id,"['frist', 'time', 'kesinii', 'huaaaa', 'happy', 'bangeeeet', 'suasanya', 'sejuk', 'bangeeet', 'adem', 'ayeeem', 'dingin', 'sejukk', 'aaaaaa', 'best', 'bgtt', 'sih', 'telaga', 'sarangan', 'inii']","['frist', 'time', 'kesinii', 'huaaaa', 'happy', 'bangeeeet', 'suasanya', 'sejuk', 'bangeeet', 'adem', 'ayeeem', 'dingin', 'sejukk', 'aaaaaa', 'best', 'bgtt', 'sih', 'telaga', 'sarangan', 'inii']",frist time kesini huaaaa happy bangeeeet suasa sejuk bangeeet adem ayeeem dingin sejukk aaaaaa best bgtt sih telaga sarangan ini
126,Erina & Adi,bagus seru bangettt naik boat hahahaha hawa dingin jangan lupa pake jaket,5,02/07/2023 04:15:08,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoelB2OU1BEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChzPv9MA%7CCgwIzKCHnwYQqJfb0wE%7C?hl=id,"['bagus', 'seru', 'bangettt', 'naik', 'boat', 'hahahaha', 'hawa', 'dingin', 'jangan', 'lupa', 'pake', 'jaket']","['bagus', 'seru', 'bangettt', 'boat', 'hahahaha', 'hawa', 'dingin', 'lupa', 'pake', 'jaket']",bagus seru bangettt boat hahahaha hawa dingin lupa pake jaket
127,Syayidil Akbar,salah satu destinasi wisata terkenal di magetan pertama kali kesini perjala kurleb jam dr mojokerto suhu di area telaga cukup dingin disarankan yg tdk tahan hawa dingin untuk pakai jaket tebal karena jaket hoodie akan masih terada dingin disediakan juga persewaan kuda speed boat bebek²an dengan harga terjangkau untuk kuliner terdapat banyak ibu² penjual maka warung di sekeliling telaga untuk yg ingin menginap tersedia juga banyak penginapan villa didekat telaga terakhir diharap selalu berhati² karena banyak monyet² liar yg siap mencuri maka anda jadi selalu waspada jangan lengah,5,02/06/2023 15:34:34,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoOU1qMkV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh9Mj2Ew%7CCgsIiryEnwYQ-OLdJQ%7C?hl=id,"['salah', 'satu', 'destinasi', 'wisata', 'terkenal', 'di', 'magetan', 'pertama', 'kali', 'kesini', 'perjala', 'kurleb', 'jam', 'dr', 'mojokerto', 'suhu', 'di', 'area', 'telaga', 'cukup', 'dingin', 'disarankan', 'yg', 'tdk', 'tahan', 'hawa', 'dingin', 'untuk', 'pakai', 'jaket', 'tebal', 'karena', 'jaket', 'hoodie', 'akan', 'masih', 'terada', 'dingin', 'disediakan', 'juga', 'persewaan', 'kuda', 'speed', 'boat', 'bebek²an', 'dengan', 'harga', 'terjangkau', 'untuk', 'kuliner', 'terdapat', 'banyak', 'ibu²', 'penjual', 'maka', 'warung', 'di', 'sekeliling', 'telaga', 'untuk', 'yg', 'ingin', 'menginap', 'tersedia', 'juga', 'banyak', 'penginapan', 'villa', 'didekat', 'telaga', 'terakhir', 'diharap', 'selalu', 'berhati²', 'karena', 'banyak', 'monyet²', 'liar', 'yg', 'siap', 'mencuri', 'maka', 'anda', 'jadi', 'selalu', 'waspada', 'jangan', 'lengah']","['salah', 'destinasi', 'wisata', 'terkenal', 'magetan', 'kali', 'kesini', 'perjala', 'kurleb', 'jam', 'dr', 'mojokerto', 'suhu', 'area', 'telaga', 'dingin', 'disarankan', 'yg', 'tdk', 'tahan', 'hawa', 'dingin', 'pakai', 'jaket', 'tebal', 'jaket', 'hoodie', 'terada', 'dingin', 'disediakan', 'persewaan', 'kuda', 'speed', 'boat', 'bebek²an', 'harga', 'terjangkau', 'kuliner', 'ibu²', 'penjual', 'warung', 'sekeliling', 'telaga', 'yg', 'menginap', 'tersedia', 'penginapan', 'villa', 'didekat', 'telaga', 'diharap', 'berhati²', 'monyet²', 'liar', 'yg', 'mencuri', 'waspada', 'lengah']",salah destinasi wisata kenal magetan kali kesini jala kurleb jam dr mojokerto suhu area telaga dingin saran yg tdk tahan hawa dingin pakai jaket tebal jaket hoodie terada dingin sedia sewa kuda speed boat bebek an harga jangkau kuliner ibu jual warung keliling telaga yg inap sedia inap villa dekat telaga harap hati monyet liar yg curi waspada lengah
128,Sherly Mardayanti,,5,02/06/2023 11:59:29,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNodElqRWRnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChtIjEdg%7CCgwIodeDnwYQ8Pj__AI%7C?hl=id,[],[],
129,Fauziah Muliawati, kesini pas musim penghujan jadi udaranya dingin dan angin cukup kencang jetski putaran k putaran k naik kuda putaran k pasar sayur dan oleh oleh kuliner sate kelinci bakso pentol kalau kesini wajib naik jetski ti pas muter dan sampai ditulisan telaga sarangan bisa berhenti sebentar dan minta difotokan sama pak supirnya dan yang menarik kuda di sini punya nama keren keren ada oscar stalion rama virgo marco dll overall puas banget liburan disini,5,02/06/2023 11:17:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoeEl6dzdnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChxIzw7gE%7CCgwItcODnwYQ4Oi0nwI%7C?hl=id,"['kesini', 'pas', 'musim', 'penghujan', 'jadi', 'udaranya', 'dingin', 'dan', 'angin', 'cukup', 'kencang', 'jetski', 'putaran', 'k', 'putaran', 'k', 'naik', 'kuda', 'putaran', 'k', 'pasar', 'sayur', 'dan', 'oleh', 'oleh', 'kuliner', 'sate', 'kelinci', 'bakso', 'pentol', 'kalau', 'kesini', 'wajib', 'naik', 'jetski', 'ti', 'pas', 'muter', 'dan', 'sampai', 'ditulisan', 'telaga', 'sarangan', 'bisa', 'berhenti', 'sebentar', 'dan', 'minta', 'difotokan', 'sama', 'pak', 'supirnya', 'dan', 'yang', 'menarik', 'kuda', 'di', 'sini', 'punya', 'nama', 'keren', 'keren', 'ada', 'oscar', 'stalion', 'rama', 'virgo', 'marco', 'dll', 'overall', 'puas', 'banget', 'liburan', 'disini']","['kesini', 'pas', 'musim', 'penghujan', 'udaranya', 'dingin', 'angin', 'kencang', 'jetski', 'putaran', 'k', 'putaran', 'k', 'kuda', 'putaran', 'k', 'pasar', 'sayur', 'kuliner', 'sate', 'kelinci', 'bakso', 'pentol', 'kesini', 'wajib', 'jetski', 'ti', 'pas', 'muter', 'ditulisan', 'telaga', 'sarangan', 'berhenti', 'sebentar', 'difotokan', 'supirnya', 'menarik', 'kuda', 'nama', 'keren', 'keren', 'oscar', 'stalion', 'rama', 'virgo', 'marco', 'dll', 'overall', 'puas', 'banget', 'liburan']",kesini pas musim hujan udara dingin angin kencang jetski putar k putar k kuda putar k pasar sayur kuliner sate kelinci bakso pentol kesini wajib jetski ti pas muter tulis telaga sarangan henti sebentar foto supirnya tarik kuda nama keren keren oscar stalion rama virgo marco dll overall puas banget libur
130,Arie Prasetya,entah sdh brp kali kesini tp g prnh bosan slalu blk kesini kesini lg soalnya dsini hawanya adem rasanya betah kalo dsini,5,02/06/2023 06:36:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNobE9mTzZnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChlOfO6gE%7CCgsIisCCnwYQsMeJHQ%7C?hl=id,"['entah', 'sdh', 'brp', 'kali', 'kesini', 'tp', 'g', 'prnh', 'bosan', 'slalu', 'blk', 'kesini', 'kesini', 'lg', 'soalnya', 'dsini', 'hawanya', 'adem', 'rasanya', 'betah', 'kalo', 'dsini']","['sdh', 'brp', 'kali', 'kesini', 'tp', 'g', 'prnh', 'bosan', 'slalu', 'blk', 'kesini', 'kesini', 'lg', 'dsini', 'hawanya', 'adem', 'betah', 'kalo', 'dsini']",sdh brp kali kesini tp g prnh bosan slalu blk kesini kesini lg dsini hawa adem betah kalo dsini
131,Totok Sunanto,view bagus,5,02/05/2023 21:58:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoNUpycFFBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh5JrpQA%7CCgwIns2AnwYQ8K2FswE%7C?hl=id,"['view', 'bagus']","['view', 'bagus']",view bagus
132,Yohan Adi,mntap,5,02/05/2023 05:47:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoLUpPcGxnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICh-JOplgE%7CCgwIi4b9ngYQwLH_3wE%7C?hl=id,['mntap'],['mntap'],mntap
133,Agus Setyono,,5,02/04/2023 13:01:09,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNobUx6c3Z3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChmLzsvwE%7CCgwIla75ngYQqLbstgM%7C?hl=id,[],[],
134,Herimichi Aino,,5,02/04/2023 06:58:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNocU5lR2N3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChqNeGcw%7CCgwIk4T4ngYQqMPlqQM%7C?hl=id,[],[],
135,Revira Cahya,,4,02/04/2023 02:14:22,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNocUpTeVpnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChqJSyZg%7CCgwI_v72ngYQuNCWkwM%7C?hl=id,[],[],
136,Furi Hidayat,,5,02/03/2023 11:57:36,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNoc051TVdREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChsNuMWQ%7CCgwIsO3zngYQsJeDxQM%7C?hl=id,[],[],
137,mustika olivia,tempatnya sejuk dingin tempat berekreasi yg recomm banget,4,02/03/2023 04:33:43,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPZ3VuRnVBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICOgunFuAE%7CCgwIp53yngYQ2M-o3AE%7C?hl=id,"['tempatnya', 'sejuk', 'dingin', 'tempat', 'berekreasi', 'yg', 'recomm', 'banget']","['tempatnya', 'sejuk', 'dingin', 'berekreasi', 'yg', 'recomm', 'banget']",tempat sejuk dingin rekreasi yg recomm banget
138,Zaza Cipet,,5,02/02/2023 11:46:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNod0xPV0VnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIChwLOWEg%7CCgwI-8TungYQwN3FqAE%7C?hl=id,[],[],
139,ichwan yulianto,tempat ini cocok untuk dijadikan tempat rekreasi bersama keluarga,4,02/01/2023 13:37:17,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCMzZqR1VBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDB36jGUA%7CCgwIjdbpngYQwIPz9gE%7C?hl=id,"['tempat', 'ini', 'cocok', 'untuk', 'dijadikan', 'tempat', 'rekreasi', 'bersama', 'keluarga']","['cocok', 'dijadikan', 'rekreasi', 'keluarga']",cocok jadi rekreasi keluarga
140,Anang Dwijo Suryanto,sejuk dingin view indah luar biasa ramai sekali pengunjung terutama saat week end atau libur nasional waktu sma camping bersama teman teman kampung ngamen buat nambah ongkos dan sarapan kunjungan terakhir saat teman kuliah istri reuni di sini,4,02/01/2023 13:29:41,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlaXFmRmFnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICeiqfFag%7CCgwIxdLpngYQiJOvrwM%7C?hl=id,"['sejuk', 'dingin', 'view', 'indah', 'luar', 'biasa', 'ramai', 'sekali', 'pengunjung', 'terutama', 'saat', 'week', 'end', 'atau', 'libur', 'nasional', 'waktu', 'sma', 'camping', 'bersama', 'teman', 'teman', 'kampung', 'ngamen', 'buat', 'nambah', 'ongkos', 'dan', 'sarapan', 'kunjungan', 'terakhir', 'saat', 'teman', 'kuliah', 'istri', 'reuni', 'di', 'sini']","['sejuk', 'dingin', 'view', 'indah', 'ramai', 'pengunjung', 'week', 'end', 'libur', 'nasional', 'sma', 'camping', 'teman', 'teman', 'kampung', 'ngamen', 'nambah', 'ongkos', 'sarapan', 'kunjungan', 'teman', 'kuliah', 'istri', 'reuni']",sejuk dingin view indah ramai unjung week end libur nasional sma camping teman teman kampung ngamen nambah ongkos sarap kunjung teman kuliah istri reuni
141,AW Muhammad,tempat healing asik tempatnya dingin pinggir telaga banyak tempat ngopi dan makan tiket masuk per orang k ngopi nyate dan ngemil mulai k perlu dicoba,5,02/01/2023 10:56:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCbjRhLUV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBn4a-Ew%7CCgwI5orpngYQuL2WowM%7C?hl=id,"['tempat', 'healing', 'asik', 'tempatnya', 'dingin', 'pinggir', 'telaga', 'banyak', 'tempat', 'ngopi', 'dan', 'makan', 'tiket', 'masuk', 'per', 'orang', 'k', 'ngopi', 'nyate', 'dan', 'ngemil', 'mulai', 'k', 'perlu', 'dicoba']","['healing', 'asik', 'tempatnya', 'dingin', 'pinggir', 'telaga', 'ngopi', 'makan', 'tiket', 'masuk', 'orang', 'k', 'ngopi', 'nyate', 'ngemil', 'k', 'dicoba']",healing asik tempat dingin pinggir telaga ngopi makan tiket masuk orang k ngopi nyate ngemil k coba
142,Salon Kecantikan Surabaya,,5,02/01/2023 07:27:41,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCNzhXYnFBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDB78WbqAE%7CCgsI7ajongYQuLaFag%7C?hl=id,[],[],
143,Jana Yudistira,bagus,5,02/01/2023 02:02:14,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCcjYzemxRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBr63zlQE%7CCgwIppDnngYQsPCewwI%7C?hl=id,['bagus'],['bagus'],bagus
144,Bintang MD,sangat ramai saat tanggal merah,5,01/31/2023 14:38:15,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCajZEdUZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBj6DuFw%7CCgwI18_kngYQ4Keb9AI%7C?hl=id,"['sangat', 'ramai', 'saat', 'tanggal', 'merah']","['ramai', 'tanggal', 'merah']",ramai tanggal merah
145,Agnes Triana,,5,01/31/2023 12:47:32,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCOS02UWlRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDB9-6QiQE%7CCgwI5JvkngYQuKvauwI%7C?hl=id,[],[],
146,Den Zam,,5,01/31/2023 02:20:02,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCbDVlTmhnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBl5eNhgE%7CCgwI0vXhngYQgMrN5gE%7C?hl=id,[],[],
147,aludianto raharjo,,5,01/31/2023 00:34:29,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCbDhXdVdnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBl8WuWg%7CCgwIlcThngYQsKiY0AE%7C?hl=id,[],[],
148,Nart Cahdeso,,4,01/30/2023 23:14:23,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCbDdiRE5REAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBl7bDNQ%7CCgwIz57hngYQkIbhuAE%7C?hl=id,[],[],
149,Gus Riza Zakaria,diterjemahkan oleh google proses asli adeem,5,01/30/2023 09:39:37,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCaDctT0ZREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBh7-OFQ%7CCgsI2aDengYQ0L2jCw%7C?hl=id,"['diterjemahkan', 'oleh', 'google', 'proses', 'asli', 'adeem']","['diterjemahkan', 'google', 'proses', 'asli', 'adeem']",terjemah google proses asli adeem
150,Dani Damara,,5,01/29/2023 11:12:43,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCbTdTZWdBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBm7SegAE%7CCgwIq6nZngYQyNjdlwE%7C?hl=id,[],[],
151,Kusuma Bagas Aristya Wardana,,5,01/29/2023 10:55:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCbTdqZ2JBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBm7jgbA%7CCgsIn6HZngYQuOvvJQ%7C?hl=id,[],[],
152,Umie Subekti,tempat nya sejuk nyaman n enak buat yoga kl dipagi hari,5,01/29/2023 02:14:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCcV83NFZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgIDBq_74Vw%7CCgwI-qzXngYQ6OjPwQM%7C?hl=id,"['tempat', 'nya', 'sejuk', 'nyaman', 'n', 'enak', 'buat', 'yoga', 'kl', 'dipagi', 'hari']","['nya', 'sejuk', 'nyaman', 'n', 'enak', 'yoga', 'kl', 'dipagi']",nya sejuk nyaman n enak yoga kl pagi
