author,review_text,review_rating,datetime,review_link
Elkia Elkia,Telaga d kaki gunung Lawu,5,12/17/2022 05:07:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1OGNMeTFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICu8cLy1gE%7CCgsI-Zz1nAYQ0LO3PQ%7C?hl=id
Hendri Riyanto,Mantap bestiii,5,12/16/2022 12:26:16,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbU0yYjBBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBmM2b0AE%7CCgwI6MfxnAYQ2KqJpQE%7C?hl=id
imam laksono,Lokasi disekitar dingin meskipun sudah tidak sedingin dulu. Banyak penginapan disekitar lokasi. Sunset dan sunrise indah,5,12/16/2022 12:26:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCbU0ydE9nEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBmM2tOg%7CCgwI3sfxnAYQgIO0lQE%7C?hl=id
Alices Technology,,5,12/16/2022 12:03:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCbUxtcG9BRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBmLmpoAE%7CCgwImr3xnAYQsIGz9QE%7C?hl=id
F A G N N N,,5,12/14/2022 22:33:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCME5TNlB3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICB0NS6Pw%7CCgwIn57pnAYQ8JqGkwM%7C?hl=id
Dewi Asm'ul Chusna,,5,12/14/2022 10:58:28,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCb09MSDV3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICBoOLH5wE%7CCgwI1NjmnAYQ6Mn88AI%7C?hl=id
D.R “MoGoL” Nugroho,👍👍👍👍,5,12/13/2022 17:27:18,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdl8tM0VREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-v_-3EQ%7CCgwI9uvinAYQ4MyjjAI%7C?hl=id
Zacky Rahmawan,,5,12/12/2022 04:45:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdDhHb0h3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-t8GoHw%7CCgsI_uPanAYQoOurBQ%7C?hl=id
Lathifah Khansa,,5,12/11/2022 06:44:34,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQteDZMblNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-x6LnSg%7CCgsI0vjVnAYQiLjdag%7C?hl=id
Zix Xoyd,Tempat yg nyaman buat bersantai,5,12/10/2022 20:59:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtLTg3SGhnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--87HhgE%7CCgwIyObTnAYQqLelnAE%7C?hl=id
Dwi Joga (YOGA),"Seputar telaga kurang bersih ,banyak kotoran kuda yang berceceran dan sangat bau mungkin bisa ditertibkan lagi",4,12/10/2022 10:49:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtMjVDazBnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-25Ck0gE%7CCgwIr8jRnAYQkJWXzwE%7C?hl=id
Fadil Sugiarto,,5,12/09/2022 03:35:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtczhQZll3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-s8PfYw%7CCgwI5NnKnAYQ6PSWrwE%7C?hl=id
Bimo Perdana Anoto Sabilillah,Cocok buat cr destinasi baru yg baru² rame pengunjung,5,12/09/2022 01:54:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtc182OWJ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-s_69bw%7CCgwI06rKnAYQ8PaZwAE%7C?hl=id
Cipto Purnomo,"Beautiful place

(Diterjemahkan oleh Google)
Tempat yang indah",5,12/08/2022 11:08:49,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtNF95S3J3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-4_yKrwE%7CCgsIwYvHnAYQ4MKPew%7C?hl=id
Popila Rikma,"Bagus untuk wisata edukasi TK, untuk liburan keluarga pun bagus. Tempat nyaman dan bersih. Cuma kalo datengnya pas hari weekend ruamenya masyaallah🤭🤭",5,12/08/2022 07:36:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtbzhIRVN3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-o8HESw%7CCgwI4afGnAYQ0LqXswI%7C?hl=id
Abid Abiyyu,,5,12/07/2022 08:46:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtM2E3bW13RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-3a7mmwE%7CCgsI6aXBnAYQyI6eUw%7C?hl=id
Heni P R,,5,12/05/2022 14:09:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtbGFYNVV3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-laX5Uw%7CCgwIsPe3nAYQuIeqzwI%7C?hl=id
nadia,,5,12/05/2022 02:07:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtcGZUU2d3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-pfTSgwE%7CCgwI6qS1nAYQgKXRzQE%7C?hl=id
rizkamarettawati,,5,12/04/2022 10:10:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtdWNlYWpBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-uceajAE%7CCgwIseSxnAYQoKfKmwE%7C?hl=id
Sunarya,Telaga indah di Jawa timur,5,12/03/2022 15:59:56,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNllIQkxnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-6YHBLg%7CCgwI_OStnAYQwNu5wgM%7C?hl=id
Octora Tita,"Sudah pernah ke Telaga Sarangan 3x dan menurut saya ada plus dan minus saat mengunjungi objek wisata Telaga Sarangan

Plus
- Pemandangannya bagus
- Banyak penjual makanan dan minuman
Sambil ngobrol di tepi telaga sambil makan pecel manteb banget👌
- Banyak penginapan, jadi kalau mau nginep setelah keliling keliling telaga bisa banget. Ada penginapan harian dan sewa villa pun bisa
- Banyak penjual oleh oleh, tapi belum pernah beli
- Bisa naik speed boat dan naik kuda kalau lagi di sarangan, untuk harganya berapa lupa soalnya terakhir naik waktu SD😅. Kalau main speed boat jangan lupa pakai pelampung demi keselamatan ya

Minus
- Pagar pembatas yang mengelilingi telaga rendah banget. Jadi misalkan ada anak kecil lari lari tanpa pengawasan orang tua nya terus tergelincir ke telaga yaudah deh bye bye👋. Ngga paham kenapa pagar nya rendah banget. Padahal sekali nyemplung ngeri lho. Walaupun di deket situ ada kantor polisi, tapi saya rasa alangkah lebih aman apabila pagarnya di tinggikan😊

- Ada beberapa monyet disana, kurang tau agresif atau engga. Tp bisa juga lebih hati-hati saat bawa barang. Siapa tau monyet nya lagi pengen usil😅

Udah segitu aja pengalaman waktu main ke Telaga Sarangan. Semoga kedepannya lebih baik lagi, khususnya di bagian pagar pembatas di sekeliling telaga. Terimakasih😊",2,12/03/2022 01:27:32,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtaWJuYlhnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-ibnbXg%7CCgwIhMyqnAYQ4KvXpQM%7C?hl=id
Arina Khasnawati,,5,12/02/2022 22:47:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtaWF5VTZRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-iayU6QE%7CCgwI8YCqnAYQoM2w0QM%7C?hl=id
andari purnamawati,,5,12/02/2022 11:31:07,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtMGVudWh3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-0enuhwE%7CCgwI-8OnnAYQiPPvlQE%7C?hl=id
NURFAUJI RESTU HUTAMA,"Pemandangan indah dan asri, udara sejuk, cocok untuk pilihan tempat berlibur. Terdapat penyewaan speed boat dan kuda. Di dalam kawasan sarangan juga banyak toko penjual oleh oleh dan cindera mata.",5,12/02/2022 11:07:57,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtMGI3NkxBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-0b76LA%7CCgsIjbmnnAYQkL2DcA%7C?hl=id
Lust` Zhafkiel,,5,12/02/2022 10:40:39,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtMGFia1NnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-0abkSg%7CCgwIp6ynnAYQ6KXxywM%7C?hl=id
Dj Ayla,,5,12/01/2022 09:17:10,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtZ2Z5TXpBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-gfyMzAE%7CCgwIluKhnAYQyPuGuAM%7C?hl=id
viki indra sari,"Tempat nya bagus bgt dan sejuk, senang sekali bisa liburan ke sini duduk dipinggir telaga menikmati pemandangan alam yang sangat indah, rasanya pengen balik lagi ke sini, kayak gak ada bosen nya, apalagi pengalaman pertama naik Speedboat nagih bgt 😍😍tapi sayang waktu kesini toko"" yang jualan oleh"" dan makanan sudah banyak yang tutup padahal masih sore jam 5an",5,11/30/2022 16:01:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtbnVld0ZnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-nuewFg%7CCgwIwfydnAYQ8KOH6wE%7C?hl=id
Samsul Arifin,,4,11/30/2022 04:24:55,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtcnFydzR3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-rqrw4wE%7CCgwIl7abnAYQ8NS17wI%7C?hl=id
kayal W,,4,11/29/2022 08:36:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtMXZXMHF3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-1vW0qwE%7CCgwIkYmXnAYQqLWshgM%7C?hl=id
Jepe Official,,5,11/28/2022 08:48:17,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtaHZPcnVRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-hvOruQE%7CCgwI0euRnAYQ6OzPjAI%7C?hl=id
Tri Puryanto,ramai,5,11/28/2022 03:53:31,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtLW9fWUJ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--o_YBw%7CCgwIu-GQnAYQ4JP5yQI%7C?hl=id
004_Rosya Mawaddah Susanto,"Sarangan Lake is located in Magetan on the slopes of Mount Lawu. It is 16 kilometers from Magetan city. Or only 5 km from Tawangmangu. We can go to this area by using private vehicles or by public transportation. This lake is located at an altitude of 1200 meters above sea level, with an area of approximately 30 ha, and a water depth of up to 28 meters. The main attraction of this area lies in the lake. Where, we can rent a boat in this lake for only 50 thousand rupiah. besides that, the atmosphere in the nest is very cold and cool. The access road to the Sarangan Lake is quite safe and wide. The ticket price for entering this area is 15 thousand rupiah. Coupled with the parking fee for cars of 7 thousand rupiahs and motorbikes of 5 thousand rupiahs. Prices can be considered balanced with an area that can be enjoyed together with the family. For those who need lodging. Around the lake, there are many inns and homestays with various prices according to the facilities you will get.

(Diterjemahkan oleh Google)
Telaga Sarangan terletak di Magetan di lereng Gunung Lawu. Jaraknya 16 kilometer dari kota Magetan. Atau hanya berjarak 5 km dari Tawangmangu. Kita bisa menuju kawasan ini dengan menggunakan kendaraan pribadi maupun dengan kendaraan umum. Danau ini berada di ketinggian 1200 mdpl, dengan luas kurang lebih 30 ha, dan kedalaman air hingga 28 meter. Daya tarik utama kawasan ini terletak pada danaunya. Dimana, kita bisa menyewa perahu di danau ini hanya dengan 50 ribu rupiah saja. selain itu suasana di dalam sarang sangat dingin dan sejuk. Akses jalan menuju Telaga Sarangan cukup aman dan lebar. Harga tiket masuk kawasan ini adalah 15 ribu rupiah. Ditambah lagi dengan biaya parkir mobil sebesar 7 ribu rupiah dan motor sebesar 5 ribu rupiah. Harga bisa dibilang seimbang dengan luas yang bisa dinikmati bersama keluarga. Bagi yang membutuhkan penginapan. Di sekitar danau banyak terdapat penginapan dan homestay dengan harga yang bervariasi sesuai dengan fasilitas yang akan anda dapatkan.",5,11/28/2022 02:33:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtLXQzSDd3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--t3H7wE%7CCgsI9buQnAYQuJi2XQ%7C?hl=id
Pulung sw2,"Healing

(Diterjemahkan oleh Google)
Penyembuhan",5,11/27/2022 22:25:30,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPb29IYkZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgICOooHbFw%7CCgsI2sePnAYQ4MbyIg%7C?hl=id
Paulus Sutijo,Duduk di tepi telaga Sarangan renungkan  dan syukuri bahwa Tuhan menciptakan alam begitu indah utk itu kita jaga & rawat,3,11/27/2022 05:05:00,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtNnBuX2l3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-6pn_iwE%7CCgwI_N-LnAYQyNut-gE%7C?hl=id
Jepro samudra Wisnuatmaja,,3,11/26/2022 21:44:27,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtcXA2bTZnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-qp6m6gE%7CCgwIu5GKnAYQyOTikQI%7C?hl=id
Ahmad Danial,"(Diterjemahkan oleh Google) Jangan bodoh jika tidak ramai

(Asli)
Ojok budal nek gak rame²👌🏻",5,11/26/2022 13:29:37,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtaXUydHlnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-iu2tygE%7CCgwIwamInAYQsPXU6AI%7C?hl=id
Utami Nur Hidayah,"Tempat sangat sejuk, banyak warung-warung makan dan baju, rekomended buat wisata keluarga, parkir gratis, dan sudah ada beberapa kamar mandi dan mushola",5,11/26/2022 13:16:21,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtaXRYeVJBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-itXyRA%7CCgsIpaOInAYQqJqtZQ%7C?hl=id
sintya disvi dinitra,,5,11/24/2022 15:49:03,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtZ3RIeVNnEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-gtHySg%7CCgsI76T-mwYQuLfiPQ%7C?hl=id
Iful channel,Mantap polll,5,11/24/2022 08:00:06,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtdk9PTWtRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-vOOMkQE%7CCgwIhsn8mwYQ2OrR8gI%7C?hl=id
Iklima Lintang,"You can ride a horse to explore arround the lake. You can also ride the boat, it's pretty fun. You will find a traditional market nearby that sell various things from fresh vegetables, fruits, flowers to daily clothing and so on. There are many hostels too nearby.

(Diterjemahkan oleh Google)
Anda bisa menunggang kuda untuk menjelajahi sekitar danau. Anda juga bisa naik perahu, itu cukup menyenangkan. Anda akan menemukan pasar tradisional terdekat yang menjual berbagai macam barang mulai dari sayuran segar, buah-buahan, bunga hingga pakaian sehari-hari dan sebagainya. Ada banyak hostel juga di dekatnya.",4,11/24/2022 02:23:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtN0lHQzJnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-7IGC2gE%7CCgwIsqv7mwYQqKbGggI%7C?hl=id
Qhoyum Arna,Pemandangan bagus & mantap. Siang sudah mulai turun embun nya jadi suasana tambah dingin............,5,11/23/2022 23:43:38,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtM0w3SlNREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-3L7JSQ%7CCgwIquD6mwYQ4L6PswE%7C?hl=id
Pri Armanto,"(Diterjemahkan oleh Google) Hidupkan habis

(Asli)
Keeren habis",5,11/23/2022 14:46:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtN0ptTXFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-7JmMqgE%7CCgwIyeT4mwYQuKX-hgI%7C?hl=id
KAI BOYFRIEND,"bagus banget sih di sana pemandangan apa lagi pas matahari mau terbit itu bagus banget kalau sarapan enak sih enggak usah langsung nyari di situ juga ada orang jual an nasi pecel jadi enak dehh apa lagi kalau pas malem banyak orang jualan di sana
seru bangett kesana!!!!",5,11/23/2022 04:58:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtelA3N3RRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-zP77tQE%7CCgwI-dD2mwYQwNrkmwI%7C?hl=id
Muh Thobib In'am,cocok,5,11/22/2022 22:35:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtak82TzBRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-jO6O0QE%7CCgwIwp31mwYQ8L6JkQI%7C?hl=id
edi kuswoto,Tempat wisata,5,11/22/2022 12:27:17,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdExDMVdREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-tLC1WQ%7CCgwIpYDzmwYQ-Oqj7AE%7C?hl=id
Mingun Niew,"Kesini pas gowes muterin lawuu...pas hari minggu,pengunjungnya membludak banyak sekali😁😊 tempatnya suejuk coz lereng gunung lawu....hiburannya ada perahu yang membawa kita keliling telaga..ada kuda juga untuk keliling telaga( bayar tapi 😅) di tepi telaga banyak kuliner sate kelinci dan lain lain ..pokoknya top daah 👍👍👍👍",5,11/22/2022 11:41:40,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtMUp1VHF3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-1JuTqwE%7CCgwI9OrymwYQuODwlQE%7C?hl=id
Akii Rp,,4,11/22/2022 09:34:30,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtMU9xa0hBEAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-1OqkHA%7CCgwIpq_ymwYQ-L2exgI%7C?hl=id
amer akbar,Jalanya nggak aspal terus nggak ada yang makadaman,5,11/22/2022 09:31:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtMU1xOHlRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-1Mq8yQE%7CCgsI2a3ymwYQgKHFDw%7C?hl=id
BobGan AgNa,Dingin sejuk,5,11/22/2022 09:25:13,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtMUxMc2d3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-1LLsgwE%7CCgsI-arymwYQwOfgEw%7C?hl=id
Ananda Rizky,,5,11/22/2022 02:20:58,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtbE1DcmxBRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-lMCrlAE%7CCgwIiuTwmwYQ8KaZtQM%7C?hl=id
Muhammad Nur Ibrahim,,5,11/21/2022 23:41:46,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNU5uYUR3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-5NnaDw%7CCgsIupnwmwYQ6MufeQ%7C?hl=id
Wiwid Shrivell,"Bagus rame pengunjung, ramah ramah dan harga jajanan standar murah mirip di warung warung biasa",5,11/21/2022 10:08:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtaElHZGdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-hIGdgQE%7CCgwIhZztmwYQsMburQI%7C?hl=id
Abdul Ghofur,Mantab.terkesan...naik perahu stongbud asli mendebarkan...,3,11/21/2022 07:01:02,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtLVB1NDFnRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--Pu41gE%7CCgsIrsTsmwYQ2IbIFw%7C?hl=id
Slamet Riyadi,Bagus,5,11/21/2022 04:25:01,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtLVBhV2FREAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID--PaWaQ%7CCgwInfvrmwYQqNTHwgI%7C?hl=id
Achmad Affandy,Pengen datang kesarangan lg,5,11/20/2022 15:25:05,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtbUx1dG1nRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-mLutmgE%7CCgsI0Y3pmwYQwKjbbw%7C?hl=id
initeh botol,"(Diterjemahkan oleh Google) Tiket masuk 20k per orang untuk melihat sumur, ada speed boat naik pasar yang dibuat oleh hotel juga

(Asli)
Tiket masuk 20k per orang buat liat telaga ada wahana speed boat pasar buat oleh² hotel juga",4,11/20/2022 15:18:33,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtbUt1WDdRRRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-mKuX7QE%7CCgwIyYrpmwYQgMfL5AI%7C?hl=id
Muhammad Husein Azzamy,,5,11/20/2022 12:56:50,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtbVB5NTR3RRAB!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-mPy54wE%7CCgsIksjomwYQoPraRw%7C?hl=id
Wulandari Yunita,Pemandangan nya bagus...bisa naik kuda juga...,5,11/20/2022 09:52:53,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtNkxHTmZ3EAE!2m1!1s0x0:0x49bf06f3bb4505db!3m1!1s2@1:CIHM0ogKEICAgID-6LGNfw%7CCgwI9fHnmwYQsPCqwgE%7C?hl=id
